,OnAccelerometerValueChangedEvent_x,OnAccelerometerValueChangedEvent_y,OnAccelerometerValueChangedEvent_z,OnGyroscopeValueChangedEvent_x,OnGyroscopeValueChangedEvent_y,OnGyroscopeValueChangedEvent_z,onCompassValueChangedEvent_x,onCompassValueChangedEvent_y,onCompassValueChangedEvent_z,mac,patient,session,task
13-10-2021 14:29:20.644846065018009,-1.015625,0.41992188,0.20019531,76.9375,-35.28125,19.21875,0.0,0.0,0.0,E8:43:CA:7C:8C:39,9000576642,1,4
13-10-2021 14:29:20.648846069230405,-0.96972656,0.18066406,-0.16796875,1.375,-1.25,3.21875,0.0,0.0,0.0,CD:98:11:6E:DB:A3,9000576642,1,4
13-10-2021 14:29:20.652846072710040,-0.96484375,-0.12011719,-0.11425781,0.09375,0.96875,-1.59375,0.0,0.0,0.0,C9:CE:E1:82:70:C3,9000576642,1,4
13-10-2021 14:29:20.654846074576655,-0.9189453,0.25585938,-0.26367188,34.65625,-25.28125,12.5,0.0,0.0,0.0,E8:43:CA:7C:8C:39,9000576642,1,4
13-10-2021 14:29:20.659846080279571,-0.9638672,0.21289062,-0.14257812,1.28125,-1.84375,4.1875,0.0,0.0,0.0,CD:98:11:6E:DB:A3,9000576642,1,4
13-10-2021 14:29:20.665846086109311,-0.98535156,-0.11621094,-0.09082031,1.75,-1.1875,-2.15625,0.0,0.0,0.0,C9:CE:E1:82:70:C3,9000576642,1,4
13-10-2021 14:29:20.668846088717332,-0.9980469,-0.09277344,-0.0078125,4.125,-1.40625,-2.40625,0.0,0.0,0.0,F9:C2:5B:8A:BB:96,9000576642,1,4
13-10-2021 14:29:20.670846091509363,-0.9746094,0.25683594,-0.11035156,0.71875,-1.0625,4.5625,0.0,0.0,0.0,CD:98:11:6E:DB:A3,9000576642,1,4
13-10-2021 14:29:20.677846097605509,-0.8876953,0.52441406,-0.4580078,6.28125,-8.4375,11.03125,0.0,0.0,0.0,E8:43:CA:7C:8C:39,9000576642,1,4
13-10-2021 14:29:20.677846098122488,-1.0126953,-0.10644531,-0.00390625,3.84375,-0.875,-1.125,0.0,0.0,0.0,F9:C2:5B:8A:BB:96,9000576642,1,4
13-10-2021 14:29:20.685846106347800,-1.0351562,-0.12402344,-0.080078125,3.84375,-3.1875,-2.53125,0.0,0.0,0.0,C9:CE:E1:82:70:C3,9000576642,1,4
13-10-2021 14:29:20.686846106667436,-1.0732422,-0.15039062,-0.0703125,5.34375,-3.25,-2.34375,0.0,0.0,0.0,C9:CE:E1:82:70:C3,9000576642,1,4
13-10-2021 14:29:20.688846108772748,-0.8964844,0.8417969,-0.65625,-44.15625,10.3125,21.65625,0.0,0.0,0.0,E8:43:CA:7C:8C:39,9000576642,1,4
13-10-2021 14:29:20.693846114026030,-0.9736328,0.28125,-0.10253906,0.71875,-0.625,2.65625,0.0,0.0,0.0,CD:98:11:6E:DB:A3,9000576642,1,4
13-10-2021 14:29:20.700846121108321,-0.7949219,0.61816406,-0.64746094,-146.25,25.5625,14.5,0.0,0.0,0.0,E8:43:CA:7C:8C:39,9000576642,1,4
13-10-2021 14:29:20.701846121527228,-0.99902344,-0.10839844,-0.017578125,4.375,-1.65625,0.34375,0.0,0.0,0.0,F9:C2:5B:8A:BB:96,9000576642,1,4
13-10-2021 14:29:20.705846126007071,-0.95214844,0.24707031,-0.11816406,-1.125,0.96875,0.84375,0.0,0.0,0.0,CD:98:11:6E:DB:A3,9000576642,1,4
13-10-2021 14:29:20.709846130570717,-1.0566406,-0.18652344,-0.06933594,6.40625,-1.34375,-1.78125,0.0,0.0,0.0,C9:CE:E1:82:70:C3,9000576642,1,4
13-10-2021 14:29:20.715846136120092,-0.96191406,0.26464844,-0.10839844,-1.3125,2.3125,-0.9375,0.0,0.0,0.0,CD:98:11:6E:DB:A3,9000576642,1,4
13-10-2021 14:29:20.719846139546811,-1.0341797,-0.19726562,-0.08691406,6.03125,2.0,-0.375,0.0,0.0,0.0,C9:CE:E1:82:70:C3,9000576642,1,4
13-10-2021 14:29:20.721846141941446,-0.9580078,-0.12792969,0.059570312,-224.125,27.28125,-16.96875,0.0,0.0,0.0,E8:43:CA:7C:8C:39,9000576642,1,4
13-10-2021 14:29:20.722846143583530,-0.9951172,-0.08886719,-0.0048828125,3.15625,-0.375,1.625,0.0,0.0,0.0,F9:C2:5B:8A:BB:96,9000576642,1,4
13-10-2021 14:29:20.734846155388217,-0.9970703,-0.055664062,-0.033203125,0.34375,-0.4375,2.5,0.0,0.0,0.0,F9:C2:5B:8A:BB:96,9000576642,1,4
13-10-2021 14:29:20.748846169085144,-0.95703125,0.23925781,-0.1171875,-1.125,2.59375,-2.21875,0.0,0.0,0.0,CD:98:11:6E:DB:A3,9000576642,1,4
13-10-2021 14:29:20.749846169492748,-0.9941406,-0.20410156,-0.13085938,4.5625,3.53125,0.78125,0.0,0.0,0.0,C9:CE:E1:82:70:C3,9000576642,1,4
13-10-2021 14:29:20.749846169833582,-1.2041016,-0.7783203,0.0390625,-202.90625,12.1875,-37.0625,0.0,0.0,0.0,E8:43:CA:7C:8C:39,9000576642,1,4
13-10-2021 14:29:20.749846170121290,-1.0019531,-0.056640625,-0.041992188,-2.21875,-1.0625,2.3125,0.0,0.0,0.0,F9:C2:5B:8A:BB:96,9000576642,1,4
13-10-2021 14:29:20.753846173712488,-0.9794922,-0.20117188,-0.14355469,2.5,2.96875,0.65625,0.0,0.0,0.0,C9:CE:E1:82:70:C3,9000576642,1,4
13-10-2021 14:29:20.756846176610092,-1.0761719,-0.6923828,-0.07324219,-20.84375,5.0625,-6.4375,0.0,0.0,0.0,E8:43:CA:7C:8C:39,9000576642,1,4
13-10-2021 14:29:20.757846177723321,-0.9863281,-0.037109375,-0.024414062,-4.84375,-0.0625,1.6875,0.0,0.0,0.0,F9:C2:5B:8A:BB:96,9000576642,1,4
13-10-2021 14:29:20.768846189208686,-0.96484375,-0.20507812,-0.15429688,0.40625,2.3125,0.34375,0.0,0.0,0.0,C9:CE:E1:82:70:C3,9000576642,1,4
13-10-2021 14:29:20.769846189661134,-0.86621094,0.025390625,-0.16699219,119.84375,9.5,25.625,0.0,0.0,0.0,E8:43:CA:7C:8C:39,9000576642,1,4
13-10-2021 14:29:20.771846192126811,-0.9560547,0.23535156,-0.13574219,-0.625,3.59375,-3.25,0.0,0.0,0.0,CD:98:11:6E:DB:A3,9000576642,1,4
13-10-2021 14:29:20.772846192494467,-0.96777344,0.21679688,-0.14746094,-0.5,3.46875,-3.375,0.0,0.0,0.0,CD:98:11:6E:DB:A3,9000576642,1,4
13-10-2021 14:29:20.775846196668686,-0.9423828,-0.18261719,-0.15820312,-0.8125,1.15625,0.46875,0.0,0.0,0.0,C9:CE:E1:82:70:C3,9000576642,1,4
13-10-2021 14:29:20.778846199078582,-0.90722656,0.5332031,-0.37695312,141.9375,15.4375,24.28125,0.0,0.0,0.0,E8:43:CA:7C:8C:39,9000576642,1,4
13-10-2021 14:29:20.781846201660925,-0.98828125,-0.015625,-0.018554688,-5.4375,0.15625,0.15625,0.0,0.0,0.0,F9:C2:5B:8A:BB:96,9000576642,1,4
13-10-2021 14:29:20.783846203744311,-0.9638672,0.1953125,-0.16113281,-0.1875,3.15625,-3.3125,0.0,0.0,0.0,CD:98:11:6E:DB:A3,9000576642,1,4
13-10-2021 14:29:20.791846211762800,-0.9970703,-0.02734375,-0.032226562,-5.03125,1.03125,-2.09375,0.0,0.0,0.0,F9:C2:5B:8A:BB:96,9000576642,1,4
13-10-2021 14:29:20.792846213543894,-0.9951172,0.8574219,-0.02734375,86.59375,18.90625,13.65625,0.0,0.0,0.0,E8:43:CA:7C:8C:39,9000576642,1,4
13-10-2021 14:29:20.797846218109780,-0.9716797,0.18554688,-0.16113281,0.96875,2.78125,-2.09375,0.0,0.0,0.0,CD:98:11:6E:DB:A3,9000576642,1,4
13-10-2021 14:29:20.804846224611863,-0.94433594,-0.15136719,-0.16503906,-1.3125,0.34375,1.21875,0.0,0.0,0.0,C9:CE:E1:82:70:C3,9000576642,1,4
13-10-2021 14:29:20.804846224889103,-1.0029297,-0.034179688,-0.033203125,-4.78125,0.34375,-4.40625,0.0,0.0,0.0,F9:C2:5B:8A:BB:96,9000576642,1,4
13-10-2021 14:29:20.806846226711394,-0.96875,0.171875,-0.14550781,0.78125,1.3125,-0.1875,0.0,0.0,0.0,CD:98:11:6E:DB:A3,9000576642,1,4
13-10-2021 14:29:20.809846229988530,-0.9511719,-0.115234375,-0.1484375,-1.59375,0.78125,1.5,0.0,0.0,0.0,C9:CE:E1:82:70:C3,9000576642,1,4
13-10-2021 14:29:20.814846235313530,-0.94921875,0.76953125,0.3984375,10.0625,16.78125,-1.59375,0.0,0.0,0.0,E8:43:CA:7C:8C:39,9000576642,1,4
13-10-2021 14:29:20.820846240760457,-1.0009766,-0.04296875,-0.026367188,-4.09375,0.0,-6.1875,0.0,0.0,0.0,F9:C2:5B:8A:BB:96,9000576642,1,4
13-10-2021 14:29:20.820846240856394,-0.94921875,-0.09277344,-0.13476562,-1.71875,0.03125,0.78125,0.0,0.0,0.0,C9:CE:E1:82:70:C3,9000576642,1,4
13-10-2021 14:29:20.823846243629675,-0.8642578,0.34179688,0.25683594,-12.53125,16.84375,-15.9375,0.0,0.0,0.0,E8:43:CA:7C:8C:39,9000576642,1,4
13-10-2021 14:29:20.830846251288738,-0.9482422,0.16210938,-0.1484375,0.78125,0.15625,2.0,0.0,0.0,0.0,CD:98:11:6E:DB:A3,9000576642,1,4
13-10-2021 14:29:20.834846255092384,-0.8378906,0.20605469,0.038085938,-6.53125,12.0,-14.1875,0.0,0.0,0.0,E8:43:CA:7C:8C:39,9000576642,1,4
13-10-2021 14:29:20.835846255673894,-0.99121094,-0.046875,-0.036132812,-4.53125,-0.25,-7.8125,0.0,0.0,0.0,F9:C2:5B:8A:BB:96,9000576642,1,4
13-10-2021 14:29:20.838846259394675,-0.9609375,0.20703125,-0.13671875,2.0625,0.21875,3.46875,0.0,0.0,0.0,CD:98:11:6E:DB:A3,9000576642,1,4
13-10-2021 14:29:20.845846266171550,-0.9580078,-0.09765625,-0.10644531,-0.4375,-2.6875,0.46875,0.0,0.0,0.0,C9:CE:E1:82:70:C3,9000576642,1,4
13-10-2021 14:29:20.847846267977436,-0.9892578,-0.041992188,-0.02734375,-6.4375,0.34375,-8.875,0.0,0.0,0.0,F9:C2:5B:8A:BB:96,9000576642,1,4
13-10-2021 14:29:20.850846271417436,-0.96191406,0.23925781,-0.12402344,3.53125,-0.125,3.65625,0.0,0.0,0.0,CD:98:11:6E:DB:A3,9000576642,1,4
13-10-2021 14:29:20.854846274986134,-0.96875,-0.11328125,-0.1171875,1.5,-3.96875,1.3125,0.0,0.0,0.0,C9:CE:E1:82:70:C3,9000576642,1,4
13-10-2021 14:29:20.859846279578165,-0.8720703,0.47851562,0.18066406,-26.875,14.3125,-14.71875,0.0,0.0,0.0,E8:43:CA:7C:8C:39,9000576642,1,4
13-10-2021 14:29:20.866846286657175,-0.97265625,-0.13085938,-0.11425781,3.28125,-5.25,2.84375,0.0,0.0,0.0,C9:CE:E1:82:70:C3,9000576642,1,4
13-10-2021 14:29:20.868846289033582,-0.98339844,0.7050781,0.2783203,-62.625,8.84375,-15.875,0.0,0.0,0.0,E8:43:CA:7C:8C:39,9000576642,1,4
13-10-2021 14:29:20.869846289887696,-0.99316406,-0.057617188,-0.05078125,-9.53125,0.40625,-8.875,0.0,0.0,0.0,F9:C2:5B:8A:BB:96,9000576642,1,4
