,OnAccelerometerValueChangedEvent_x,OnAccelerometerValueChangedEvent_y,OnAccelerometerValueChangedEvent_z,OnGyroscopeValueChangedEvent_x,OnGyroscopeValueChangedEvent_y,OnGyroscopeValueChangedEvent_z,onCompassValueChangedEvent_x,onCompassValueChangedEvent_y,onCompassValueChangedEvent_z,mac,patient,session,task
22-09-2021 14:52:55.9867059815759648,-0.96875,-0.20410156,-0.119140625,0.0,2.0625,0.21875,0.0,0.0,0.0,CD:98:11:6E:DB:A3,9004082173,1,3
22-09-2021 14:52:55.9987059828378659,-0.068359375,0.9628906,-0.06738281,1.21875,0.0,0.40625,0.0,0.0,0.0,C9:CE:E1:82:70:C3,9004082173,1,3
22-09-2021 14:52:55.9997059828649596,-0.9765625,-0.21289062,-0.12792969,0.0,2.0,0.09375,0.0,0.0,0.0,CD:98:11:6E:DB:A3,9004082173,1,3
22-09-2021 14:52:56.0037059832995586,-0.9638672,0.22753906,-0.11328125,-0.875,-1.125,-1.0,0.0,0.0,0.0,F9:C2:5B:8A:BB:96,9004082173,1,3
22-09-2021 14:52:56.0057059834351263,-0.47851562,-0.6435547,0.6298828,-2.03125,0.03125,1.21875,0.0,0.0,0.0,E8:43:CA:7C:8C:39,9004082173,1,3
22-09-2021 14:52:56.0067059835371627,-0.4814453,-0.64941406,0.6142578,-2.46875,-0.1875,0.28125,0.0,0.0,0.0,E8:43:CA:7C:8C:39,9004082173,1,3
22-09-2021 14:52:56.0077059837337877,-0.07421875,0.9638672,-0.056640625,1.3125,0.15625,0.28125,0.0,0.0,0.0,C9:CE:E1:82:70:C3,9004082173,1,3
22-09-2021 14:52:56.0137059842933606,-0.9560547,0.23535156,-0.12109375,-0.75,-1.0,-0.875,0.0,0.0,0.0,F9:C2:5B:8A:BB:96,9004082173,1,3
22-09-2021 14:52:56.0217059850442409,-0.9746094,-0.19921875,-0.123046875,-0.1875,1.9375,0.03125,0.0,0.0,0.0,CD:98:11:6E:DB:A3,9004082173,1,3
22-09-2021 14:52:56.0307059859686471,-0.9667969,0.23242188,-0.1015625,-0.8125,-1.125,-0.875,0.0,0.0,0.0,F9:C2:5B:8A:BB:96,9004082173,1,3
22-09-2021 14:52:56.0307059860083294,-0.4921875,-0.640625,0.61035156,-3.0,-0.375,0.90625,0.0,0.0,0.0,E8:43:CA:7C:8C:39,9004082173,1,3
