,OnAccelerometerValueChangedEvent_x,OnAccelerometerValueChangedEvent_y,OnAccelerometerValueChangedEvent_z,OnGyroscopeValueChangedEvent_x,OnGyroscopeValueChangedEvent_y,OnGyroscopeValueChangedEvent_z,onCompassValueChangedEvent_x,onCompassValueChangedEvent_y,onCompassValueChangedEvent_z,mac,patient,session,task
27-10-2021 14:34:11.889986045984935,-0.56347656,-0.8222656,0.020507812,1.875,3.40625,-0.125,0.0,0.0,0.0,E8:43:CA:7C:8C:39,9000565268,1,4
27-10-2021 14:34:11.890986047882487,-0.94628906,0.34375,-0.01171875,-0.25,1.75,-0.1875,0.0,0.0,0.0,CD:98:11:6E:DB:A3,9000565268,1,4
27-10-2021 14:34:11.893986050491445,0.051757812,0.9160156,-0.37304688,1.75,-0.5,0.0,0.0,0.0,0.0,C9:CE:E1:82:70:C3,9000565268,1,4
27-10-2021 14:34:11.896986053679310,-0.56152344,-0.80371094,0.029296875,1.21875,6.5625,1.4375,0.0,0.0,0.0,E8:43:CA:7C:8C:39,9000565268,1,4
27-10-2021 14:34:11.901986057896966,-0.97753906,-0.055664062,-0.23339844,0.65625,-1.25,-0.75,0.0,0.0,0.0,F9:C2:5B:8A:BB:96,9000565268,1,4
27-10-2021 14:34:11.904986061759258,0.053710938,0.9160156,-0.3701172,1.5625,-0.5625,-0.125,0.0,0.0,0.0,C9:CE:E1:82:70:C3,9000565268,1,4
27-10-2021 14:34:11.913986070171706,-0.9472656,0.35253906,-0.0009765625,0.65625,1.5,0.0,0.0,0.0,0.0,CD:98:11:6E:DB:A3,9000565268,1,4
27-10-2021 14:34:11.919986076236341,-0.62109375,-0.8154297,0.07910156,-3.5,8.65625,-0.3125,0.0,0.0,0.0,E8:43:CA:7C:8C:39,9000565268,1,4
27-10-2021 14:34:11.921986078801237,-0.96484375,-0.07519531,-0.23925781,1.28125,-1.46875,-0.125,0.0,0.0,0.0,F9:C2:5B:8A:BB:96,9000565268,1,4
27-10-2021 14:34:11.924986081606289,-0.9267578,0.34960938,-0.00390625,0.53125,1.3125,-0.3125,0.0,0.0,0.0,CD:98:11:6E:DB:A3,9000565268,1,4
27-10-2021 14:34:11.927986083973164,0.061523438,0.90625,-0.3466797,1.28125,-0.75,0.21875,0.0,0.0,0.0,C9:CE:E1:82:70:C3,9000565268,1,4
27-10-2021 14:34:11.930986087788685,-0.625,-0.8408203,0.0859375,-8.5625,3.84375,1.03125,0.0,0.0,0.0,E8:43:CA:7C:8C:39,9000565268,1,4
27-10-2021 14:34:11.934986090991654,-0.9589844,-0.07128906,-0.234375,-0.3125,-0.8125,0.84375,0.0,0.0,0.0,F9:C2:5B:8A:BB:96,9000565268,1,4
27-10-2021 14:34:11.938986095188737,0.053710938,0.90234375,-0.3623047,0.84375,-0.625,0.46875,0.0,0.0,0.0,C9:CE:E1:82:70:C3,9000565268,1,4
27-10-2021 14:34:11.942986099412018,-0.5800781,-0.82714844,0.12207031,-8.5,-1.46875,3.40625,0.0,0.0,0.0,E8:43:CA:7C:8C:39,9000565268,1,4
27-10-2021 14:34:11.944986101758008,-0.96484375,-0.040039062,-0.23046875,-0.1875,-0.25,0.96875,0.0,0.0,0.0,F9:C2:5B:8A:BB:96,9000565268,1,4
27-10-2021 14:34:11.947986104468841,-0.9277344,0.36035156,0.0,0.09375,1.5,-0.375,0.0,0.0,0.0,CD:98:11:6E:DB:A3,9000565268,1,4
27-10-2021 14:34:11.957986114722591,0.053710938,0.90234375,-0.36328125,0.71875,-0.8125,0.46875,0.0,0.0,0.0,C9:CE:E1:82:70:C3,9000565268,1,4
27-10-2021 14:34:11.958986115200716,-0.9140625,0.36132812,-0.016601562,0.0,1.625,-0.3125,0.0,0.0,0.0,CD:98:11:6E:DB:A3,9000565268,1,4
27-10-2021 14:34:11.966986123076914,-0.5908203,-0.83496094,0.16210938,-6.90625,-3.25,2.65625,0.0,0.0,0.0,E8:43:CA:7C:8C:39,9000565268,1,4
27-10-2021 14:34:11.968986125736602,-0.96972656,-0.059570312,-0.23046875,-1.125,-0.625,0.84375,0.0,0.0,0.0,F9:C2:5B:8A:BB:96,9000565268,1,4
27-10-2021 14:34:11.969986126057539,-0.9169922,0.3564453,-0.013671875,0.0,2.0,-0.625,0.0,0.0,0.0,CD:98:11:6E:DB:A3,9000565268,1,4
27-10-2021 14:34:11.984986140921914,0.05078125,0.8964844,-0.3544922,0.59375,-1.40625,0.71875,0.0,0.0,0.0,C9:CE:E1:82:70:C3,9000565268,1,4
27-10-2021 14:34:11.984986141366341,-0.5996094,-0.8544922,0.18554688,-10.4375,-9.0625,0.0,0.0,0.0,0.0,E8:43:CA:7C:8C:39,9000565268,1,4
27-10-2021 14:34:11.984986141660716,-0.9667969,-0.056640625,-0.24804688,-1.53125,-0.4375,0.34375,0.0,0.0,0.0,F9:C2:5B:8A:BB:96,9000565268,1,4
27-10-2021 14:34:11.985986141946758,0.041015625,0.90625,-0.3623047,0.96875,-1.40625,0.53125,0.0,0.0,0.0,C9:CE:E1:82:70:C3,9000565268,1,4
27-10-2021 14:34:11.987986144403112,-0.5449219,-0.8808594,0.12792969,-10.8125,-12.78125,0.40625,0.0,0.0,0.0,E8:43:CA:7C:8C:39,9000565268,1,4
27-10-2021 14:34:11.989986146566289,-0.97558594,-0.046875,-0.24511719,-1.0625,-0.3125,0.09375,0.0,0.0,0.0,F9:C2:5B:8A:BB:96,9000565268,1,4
27-10-2021 14:34:11.991986148892331,-0.9277344,0.3466797,-0.005859375,-0.375,1.9375,-0.5,0.0,0.0,0.0,CD:98:11:6E:DB:A3,9000565268,1,4
27-10-2021 14:34:11.994986151280352,0.038085938,0.9003906,-0.3642578,0.78125,-1.0,0.34375,0.0,0.0,0.0,C9:CE:E1:82:70:C3,9000565268,1,4
27-10-2021 14:34:12.002986159720872,-0.9404297,0.34179688,-0.009765625,0.15625,1.6875,-0.4375,0.0,0.0,0.0,CD:98:11:6E:DB:A3,9000565268,1,4
27-10-2021 14:34:12.011986167988060,-0.5058594,-0.87597656,0.076171875,-2.75,-8.8125,0.78125,0.0,0.0,0.0,E8:43:CA:7C:8C:39,9000565268,1,4
27-10-2021 14:34:12.011986168699883,-0.9785156,-0.053710938,-0.234375,-0.1875,-0.75,0.0,0.0,0.0,0.0,F9:C2:5B:8A:BB:96,9000565268,1,4
27-10-2021 14:34:12.015986172059102,-0.94433594,0.34375,-0.015625,0.53125,1.5625,-0.375,0.0,0.0,0.0,CD:98:11:6E:DB:A3,9000565268,1,4
27-10-2021 14:34:12.017986173928008,0.041992188,0.9042969,-0.36132812,0.90625,-0.5625,0.28125,0.0,0.0,0.0,C9:CE:E1:82:70:C3,9000565268,1,4
27-10-2021 14:34:12.020986176969831,-0.5263672,-0.85839844,0.029296875,1.6875,-1.59375,0.46875,0.0,0.0,0.0,E8:43:CA:7C:8C:39,9000565268,1,4
27-10-2021 14:34:12.022986179544466,-0.97558594,-0.059570312,-0.22363281,0.15625,-0.75,0.0,0.0,0.0,0.0,F9:C2:5B:8A:BB:96,9000565268,1,4
