,OnAccelerometerValueChangedEvent_x,OnAccelerometerValueChangedEvent_y,OnAccelerometerValueChangedEvent_z,OnGyroscopeValueChangedEvent_x,OnGyroscopeValueChangedEvent_y,OnGyroscopeValueChangedEvent_z,onCompassValueChangedEvent_x,onCompassValueChangedEvent_y,onCompassValueChangedEvent_z,mac,patient,session,task
13-10-2021 15:19:08.6133834034317077,-0.9423828,0.09765625,-0.30078125,1.4375,-0.1875,-0.25,0.0,0.0,0.0,C9:CE:E1:82:70:C3,9001058735,1,4
13-10-2021 15:19:08.6173834038409004,-0.8017578,-0.3544922,0.50390625,-1.34375,0.03125,0.09375,0.0,0.0,0.0,E8:43:CA:7C:8C:39,9001058735,1,4
13-10-2021 15:19:08.6203834041297754,-0.7998047,-0.34960938,0.5126953,-0.125,-0.0625,0.0,0.0,0.0,0.0,E8:43:CA:7C:8C:39,9001058735,1,4
13-10-2021 15:19:08.6213834042078796,-1.0029297,-0.057617188,-0.11328125,-8.875,-1.0,1.6875,0.0,0.0,0.0,F9:C2:5B:8A:BB:96,9001058735,1,4
13-10-2021 15:19:08.6333834054279213,-0.92871094,-0.125,-0.13671875,-7.03125,0.09375,1.375,0.0,0.0,0.0,F9:C2:5B:8A:BB:96,9001058735,1,4
13-10-2021 15:19:08.6373834057877754,-0.99121094,-0.06640625,-0.14746094,-0.25,1.28125,-0.25,0.0,0.0,0.0,CD:98:11:6E:DB:A3,9001058735,1,4
13-10-2021 15:19:08.6423834063393067,-0.95214844,0.1015625,-0.2841797,1.5,0.0,-0.3125,0.0,0.0,0.0,C9:CE:E1:82:70:C3,9001058735,1,4
13-10-2021 15:19:08.6433834063745567,-0.95410156,0.10253906,-0.27929688,1.03125,0.65625,-0.25,0.0,0.0,0.0,C9:CE:E1:82:70:C3,9001058735,1,4
13-10-2021 15:19:08.6443834064675567,-0.8095703,-0.35546875,0.5126953,-0.5,0.03125,-0.25,0.0,0.0,0.0,E8:43:CA:7C:8C:39,9001058735,1,4
13-10-2021 15:19:08.6443834064989161,-0.8720703,-0.13476562,-0.12011719,-5.4375,-2.21875,-0.9375,0.0,0.0,0.0,F9:C2:5B:8A:BB:96,9001058735,1,4
