,OnAccelerometerValueChangedEvent_x,OnAccelerometerValueChangedEvent_y,OnAccelerometerValueChangedEvent_z,OnGyroscopeValueChangedEvent_x,OnGyroscopeValueChangedEvent_y,OnGyroscopeValueChangedEvent_z,onCompassValueChangedEvent_x,onCompassValueChangedEvent_y,onCompassValueChangedEvent_z,mac,patient,session,task
27-10-2021 15:01:12.3132606470572911,-0.99902344,-0.34277344,-0.034179688,-47.3125,18.46875,58.625,0.0,0.0,0.0,E8:43:CA:7C:8C:39,9002208059,1,3
27-10-2021 15:01:12.3172606474734577,-1.0097656,0.06542969,-0.15234375,-6.84375,-8.6875,-16.9375,0.0,0.0,0.0,CD:98:11:6E:DB:A3,9002208059,1,3
27-10-2021 15:01:12.3202606477627754,-0.032226562,1.0332031,-0.037109375,12.375,18.34375,6.03125,0.0,0.0,0.0,C9:CE:E1:82:70:C3,9002208059,1,3
27-10-2021 15:01:12.3272606484217129,-1.2255859,0.125,0.19140625,-10.6875,14.75,21.59375,0.0,0.0,0.0,F9:C2:5B:8A:BB:96,9002208059,1,3
27-10-2021 15:01:12.3322606489132598,-0.01953125,1.0039062,0.013671875,11.9375,22.5,6.8125,0.0,0.0,0.0,C9:CE:E1:82:70:C3,9002208059,1,3
27-10-2021 15:01:12.3392606496474004,-0.87109375,-0.15917969,0.047851562,-35.71875,21.15625,15.5625,0.0,0.0,0.0,F9:C2:5B:8A:BB:96,9002208059,1,3
27-10-2021 15:01:12.3412606498327338,-1.0234375,0.07324219,-0.15332031,-15.6875,-6.5,-16.375,0.0,0.0,0.0,CD:98:11:6E:DB:A3,9002208059,1,3
27-10-2021 15:01:12.3462606503429629,-0.99609375,-0.37304688,-0.03515625,-54.8125,22.03125,62.1875,0.0,0.0,0.0,E8:43:CA:7C:8C:39,9002208059,1,3
27-10-2021 15:01:12.3472606503776452,-0.9951172,-0.40625,0.021484375,-65.5625,26.09375,63.8125,0.0,0.0,0.0,E8:43:CA:7C:8C:39,9002208059,1,3
27-10-2021 15:01:12.3492606506241244,-0.98339844,-0.4267578,-0.03515625,-31.375,22.3125,13.28125,0.0,0.0,0.0,F9:C2:5B:8A:BB:96,9002208059,1,3
27-10-2021 15:01:12.3542606511491192,-0.9980469,0.048828125,-0.14355469,-29.875,-5.5625,-14.65625,0.0,0.0,0.0,CD:98:11:6E:DB:A3,9002208059,1,3
27-10-2021 15:01:12.3552606511921817,-0.0625,0.9628906,0.041992188,9.5,24.34375,7.25,0.0,0.0,0.0,C9:CE:E1:82:70:C3,9002208059,1,3
27-10-2021 15:01:12.3582606515895567,-0.9667969,-0.4296875,0.06738281,-74.90625,28.84375,64.4375,0.0,0.0,0.0,E8:43:CA:7C:8C:39,9002208059,1,3
27-10-2021 15:01:12.3662606523151713,-0.08886719,0.9296875,0.05078125,8.03125,23.1875,6.9375,0.0,0.0,0.0,C9:CE:E1:82:70:C3,9002208059,1,3
