,OnAccelerometerValueChangedEvent_x,OnAccelerometerValueChangedEvent_y,OnAccelerometerValueChangedEvent_z,OnGyroscopeValueChangedEvent_x,OnGyroscopeValueChangedEvent_y,OnGyroscopeValueChangedEvent_z,onCompassValueChangedEvent_x,onCompassValueChangedEvent_y,onCompassValueChangedEvent_z,mac,patient,session,task
29-09-2021 15:14:11.243948665953386,-0.5566406,-0.27734375,0.7685547,-15.9375,17.0,9.9375,0.0,0.0,0.0,E8:43:CA:7C:8C:39,9002210243,1,3
29-09-2021 15:14:11.253948676150365,-0.5625,-0.2607422,0.74902344,-23.15625,17.125,12.0625,0.0,0.0,0.0,E8:43:CA:7C:8C:39,9002210243,1,3
29-09-2021 15:14:11.259948681968698,-0.9638672,0.12402344,-0.26464844,-9.34375,-11.5625,4.8125,0.0,0.0,0.0,CD:98:11:6E:DB:A3,9002210243,1,3
29-09-2021 15:14:11.261948683162605,-0.9609375,-0.08886719,-0.2841797,-21.3125,13.78125,-1.3125,0.0,0.0,0.0,F9:C2:5B:8A:BB:96,9002210243,1,3
29-09-2021 15:14:11.273948695606771,-0.9609375,-0.12109375,-0.26660156,-22.125,11.21875,-2.9375,0.0,0.0,0.0,F9:C2:5B:8A:BB:96,9002210243,1,3
29-09-2021 15:14:11.277948699356667,-0.5859375,-0.2841797,0.73339844,-29.5625,16.03125,15.0,0.0,0.0,0.0,E8:43:CA:7C:8C:39,9002210243,1,3
29-09-2021 15:14:11.280948702563698,-0.9746094,0.12109375,-0.22949219,-11.0,-11.5,6.03125,0.0,0.0,0.0,CD:98:11:6E:DB:A3,9002210243,1,3
29-09-2021 15:14:11.282948704763803,-0.93066406,-0.109375,-0.29882812,-25.46875,11.09375,-5.8125,0.0,0.0,0.0,F9:C2:5B:8A:BB:96,9002210243,1,3
29-09-2021 15:14:11.299948721733282,-0.5908203,-0.31835938,0.7207031,-32.65625,15.25,18.21875,0.0,0.0,0.0,E8:43:CA:7C:8C:39,9002210243,1,3
29-09-2021 15:14:11.300948722090521,-0.5957031,-0.33691406,0.7167969,-32.96875,15.125,20.25,0.0,0.0,0.0,E8:43:CA:7C:8C:39,9002210243,1,3
29-09-2021 15:14:11.302948724621198,-0.98046875,0.103515625,-0.24707031,-10.75,-12.28125,7.8125,0.0,0.0,0.0,CD:98:11:6E:DB:A3,9002210243,1,3
29-09-2021 15:14:11.303948725152084,-1.0009766,0.09082031,-0.24511719,-10.6875,-11.25,10.90625,0.0,0.0,0.0,CD:98:11:6E:DB:A3,9002210243,1,3
29-09-2021 15:14:11.306948728776355,-0.9121094,-0.14746094,-0.2841797,-30.96875,11.34375,-7.03125,0.0,0.0,0.0,F9:C2:5B:8A:BB:96,9002210243,1,3
29-09-2021 15:14:11.316948738397084,-0.9394531,-0.1796875,-0.28027344,-29.75,10.96875,-6.84375,0.0,0.0,0.0,F9:C2:5B:8A:BB:96,9002210243,1,3
29-09-2021 15:14:11.323948745474688,-0.6064453,-0.32910156,0.71875,-30.90625,15.65625,20.6875,0.0,0.0,0.0,E8:43:CA:7C:8C:39,9002210243,1,3
