,OnAccelerometerValueChangedEvent_x,OnAccelerometerValueChangedEvent_y,OnAccelerometerValueChangedEvent_z,OnGyroscopeValueChangedEvent_x,OnGyroscopeValueChangedEvent_y,OnGyroscopeValueChangedEvent_z,onCompassValueChangedEvent_x,onCompassValueChangedEvent_y,onCompassValueChangedEvent_z,mac,patient,session,task
27-10-2021 14:35:20.6311054788124805,0.043945312,0.8984375,-0.33691406,0.65625,0.53125,0.65625,0.0,0.0,0.0,C9:CE:E1:82:70:C3,9000565268,1,6
27-10-2021 14:35:20.6321054788804961,0.047851562,0.9013672,-0.35351562,0.65625,1.03125,0.90625,0.0,0.0,0.0,C9:CE:E1:82:70:C3,9000565268,1,6
27-10-2021 14:35:20.6471054804218607,-0.5673828,-0.86328125,0.16308594,-6.78125,-2.625,-0.6875,0.0,0.0,0.0,E8:43:CA:7C:8C:39,9000565268,1,6
27-10-2021 14:35:20.6481054804970898,-0.5419922,-0.8720703,0.12207031,-0.875,-0.4375,-0.5625,0.0,0.0,0.0,E8:43:CA:7C:8C:39,9000565268,1,6
27-10-2021 14:35:20.6481054805278346,-1.0019531,-0.048828125,-0.2421875,-11.71875,2.125,-3.0,0.0,0.0,0.0,F9:C2:5B:8A:BB:96,9000565268,1,6
27-10-2021 14:35:20.6491054806632721,-0.9785156,-0.046875,-0.22070312,-1.78125,-0.0625,-2.59375,0.0,0.0,0.0,F9:C2:5B:8A:BB:96,9000565268,1,6
27-10-2021 14:35:20.6511054807979023,-0.9033203,0.40625,-0.034179688,-0.8125,2.59375,-0.5,0.0,0.0,0.0,CD:98:11:6E:DB:A3,9000565268,1,6
27-10-2021 14:35:20.6511054808499127,-0.9121094,0.39746094,-0.051757812,-0.1875,2.25,-0.125,0.0,0.0,0.0,CD:98:11:6E:DB:A3,9000565268,1,6
27-10-2021 14:35:20.6521054809809232,-0.9111328,0.3955078,-0.06347656,0.0,2.25,0.03125,0.0,0.0,0.0,CD:98:11:6E:DB:A3,9000565268,1,6
27-10-2021 14:35:20.6531054810124857,0.051757812,0.91308594,-0.34277344,0.34375,1.5625,0.78125,0.0,0.0,0.0,C9:CE:E1:82:70:C3,9000565268,1,6
27-10-2021 14:35:20.6611054818368138,-0.9794922,-0.059570312,-0.2265625,-1.46875,-0.25,-3.125,0.0,0.0,0.0,F9:C2:5B:8A:BB:96,9000565268,1,6
27-10-2021 14:35:20.6641054821327044,0.05859375,0.9091797,-0.33789062,0.09375,2.0,0.46875,0.0,0.0,0.0,C9:CE:E1:82:70:C3,9000565268,1,6
27-10-2021 14:35:20.6681054824890794,-0.5439453,-0.8691406,0.1015625,5.40625,3.46875,-0.6875,0.0,0.0,0.0,E8:43:CA:7C:8C:39,9000565268,1,6
27-10-2021 14:35:20.6701054826961784,-0.9794922,-0.060546875,-0.23828125,0.78125,-0.5625,-2.75,0.0,0.0,0.0,F9:C2:5B:8A:BB:96,9000565268,1,6
27-10-2021 14:35:20.6741054831446888,-0.91015625,0.40625,-0.057617188,-0.3125,2.125,0.46875,0.0,0.0,0.0,CD:98:11:6E:DB:A3,9000565268,1,6
27-10-2021 14:35:20.6791054836286680,0.046875,0.90625,-0.34472656,0.03125,2.0,0.03125,0.0,0.0,0.0,C9:CE:E1:82:70:C3,9000565268,1,6
27-10-2021 14:35:20.6791054836649075,-0.5625,-0.8378906,0.09667969,7.125,5.78125,-0.8125,0.0,0.0,0.0,E8:43:CA:7C:8C:39,9000565268,1,6
27-10-2021 14:35:20.6951054851923867,-0.91308594,0.4169922,-0.048828125,-1.46875,1.9375,0.53125,0.0,0.0,0.0,CD:98:11:6E:DB:A3,9000565268,1,6
27-10-2021 14:35:20.6951054852303763,-0.5654297,-0.81933594,0.09863281,6.8125,6.875,-0.625,0.0,0.0,0.0,E8:43:CA:7C:8C:39,9000565268,1,6
27-10-2021 14:35:20.6951054852608502,-0.97753906,-0.049804688,-0.21777344,2.125,-1.1875,-2.40625,0.0,0.0,0.0,F9:C2:5B:8A:BB:96,9000565268,1,6
27-10-2021 14:35:20.6981054855742044,-0.9140625,0.4169922,-0.029296875,-2.15625,2.0,0.53125,0.0,0.0,0.0,CD:98:11:6E:DB:A3,9000565268,1,6
27-10-2021 14:35:20.7001054857010846,0.046875,0.9169922,-0.33496094,0.21875,1.75,-0.4375,0.0,0.0,0.0,C9:CE:E1:82:70:C3,9000565268,1,6
27-10-2021 14:35:20.7041054861002461,-0.9667969,-0.051757812,-0.22265625,2.71875,-1.25,-1.90625,0.0,0.0,0.0,F9:C2:5B:8A:BB:96,9000565268,1,6
27-10-2021 14:35:20.7131054870554596,0.045898438,0.92578125,-0.3359375,0.71875,1.09375,-0.625,0.0,0.0,0.0,C9:CE:E1:82:70:C3,9000565268,1,6
27-10-2021 14:35:20.7141054870893346,-0.5810547,-0.8076172,0.11328125,5.34375,6.5625,0.46875,0.0,0.0,0.0,E8:43:CA:7C:8C:39,9000565268,1,6
27-10-2021 14:35:20.7161054873866940,-0.9746094,-0.060546875,-0.23046875,5.34375,-2.8125,-1.34375,0.0,0.0,0.0,F9:C2:5B:8A:BB:96,9000565268,1,6
27-10-2021 14:35:20.7181054875438398,-0.9238281,0.39746094,-0.04296875,-1.40625,1.5625,0.53125,0.0,0.0,0.0,CD:98:11:6E:DB:A3,9000565268,1,6
27-10-2021 14:35:20.7201054877703398,0.045898438,0.92285156,-0.33789062,0.90625,0.96875,-0.75,0.0,0.0,0.0,C9:CE:E1:82:70:C3,9000565268,1,6
27-10-2021 14:35:20.7271054884600794,-0.59765625,-0.7949219,0.12597656,3.03125,4.6875,0.28125,0.0,0.0,0.0,E8:43:CA:7C:8C:39,9000565268,1,6
27-10-2021 14:35:20.7291054886287877,-0.9003906,0.4013672,-0.044921875,0.34375,1.3125,0.71875,0.0,0.0,0.0,CD:98:11:6E:DB:A3,9000565268,1,6
27-10-2021 14:35:20.7351054892618815,-0.60546875,-0.8017578,0.15527344,-1.65625,0.0,0.90625,0.0,0.0,0.0,E8:43:CA:7C:8C:39,9000565268,1,6
27-10-2021 14:35:20.7371054894538607,-0.97265625,-0.05859375,-0.23925781,6.625,-4.40625,-0.5625,0.0,0.0,0.0,F9:C2:5B:8A:BB:96,9000565268,1,6
27-10-2021 14:35:20.7441054901029127,-0.9033203,0.41796875,-0.060546875,0.84375,1.6875,0.71875,0.0,0.0,0.0,CD:98:11:6E:DB:A3,9000565268,1,6
27-10-2021 14:35:20.7441054901403450,0.046875,0.9248047,-0.33789062,0.96875,0.96875,-0.6875,0.0,0.0,0.0,C9:CE:E1:82:70:C3,9000565268,1,6
27-10-2021 14:35:20.7491054906648398,-0.95410156,-0.04296875,-0.23730469,2.65625,-4.28125,-0.125,0.0,0.0,0.0,F9:C2:5B:8A:BB:96,9000565268,1,6
27-10-2021 14:35:20.7541054911433659,0.051757812,0.9111328,-0.34472656,0.90625,0.65625,-0.375,0.0,0.0,0.0,C9:CE:E1:82:70:C3,9000565268,1,6
27-10-2021 14:35:20.7601054917649596,-0.9658203,-0.037109375,-0.21484375,-1.25,-1.84375,-0.4375,0.0,0.0,0.0,F9:C2:5B:8A:BB:96,9000565268,1,6
27-10-2021 14:35:20.7611054918020586,-0.58496094,-0.80078125,0.15722656,-6.1875,-3.625,0.40625,0.0,0.0,0.0,E8:43:CA:7C:8C:39,9000565268,1,6
27-10-2021 14:35:20.7621054919807461,-0.9033203,0.4140625,-0.048828125,0.53125,1.4375,0.40625,0.0,0.0,0.0,CD:98:11:6E:DB:A3,9000565268,1,6
27-10-2021 14:35:20.7661054923446523,0.053710938,0.90625,-0.34179688,0.46875,0.34375,0.0,0.0,0.0,0.0,C9:CE:E1:82:70:C3,9000565268,1,6
27-10-2021 14:35:20.7691054925885065,-0.5859375,-0.82128906,0.16503906,-9.28125,-6.375,0.03125,0.0,0.0,0.0,E8:43:CA:7C:8C:39,9000565268,1,6
27-10-2021 14:35:20.7721054929655117,-0.9736328,-0.057617188,-0.22265625,-1.3125,-1.46875,-0.6875,0.0,0.0,0.0,F9:C2:5B:8A:BB:96,9000565268,1,6
27-10-2021 14:35:20.7751054932612513,-0.8935547,0.41503906,-0.060546875,0.15625,1.5,0.15625,0.0,0.0,0.0,CD:98:11:6E:DB:A3,9000565268,1,6
27-10-2021 14:35:20.7801054937420482,-0.5839844,-0.8535156,0.16113281,-12.15625,-8.3125,0.03125,0.0,0.0,0.0,E8:43:CA:7C:8C:39,9000565268,1,6
27-10-2021 14:35:20.7851054942012200,-0.9033203,0.4033203,-0.07421875,-0.125,1.375,0.15625,0.0,0.0,0.0,CD:98:11:6E:DB:A3,9000565268,1,6
27-10-2021 14:35:20.7871054944584075,0.0546875,0.9013672,-0.34960938,0.0,0.09375,0.40625,0.0,0.0,0.0,C9:CE:E1:82:70:C3,9000565268,1,6
27-10-2021 14:35:20.7941054951129388,-0.9736328,-0.059570312,-0.2265625,-2.40625,-1.0,-1.1875,0.0,0.0,0.0,F9:C2:5B:8A:BB:96,9000565268,1,6
27-10-2021 14:35:20.7981054955670690,0.049804688,0.9169922,-0.34472656,0.28125,0.03125,0.65625,0.0,0.0,0.0,C9:CE:E1:82:70:C3,9000565268,1,6
27-10-2021 14:35:20.8021054959353138,-0.5527344,-0.8769531,0.12890625,-11.4375,-8.5,-0.4375,0.0,0.0,0.0,E8:43:CA:7C:8C:39,9000565268,1,6
27-10-2021 14:35:20.8051054962344023,-0.9746094,-0.056640625,-0.22070312,-2.21875,-0.0625,-1.125,0.0,0.0,0.0,F9:C2:5B:8A:BB:96,9000565268,1,6
