,OnAccelerometerValueChangedEvent_x,OnAccelerometerValueChangedEvent_y,OnAccelerometerValueChangedEvent_z,OnGyroscopeValueChangedEvent_x,OnGyroscopeValueChangedEvent_y,OnGyroscopeValueChangedEvent_z,onCompassValueChangedEvent_x,onCompassValueChangedEvent_y,onCompassValueChangedEvent_z,mac,patient,session,task
22-09-2021 15:32:15.2048209487112178,0.04296875,0.8623047,-0.4716797,1.28125,-0.125,0.09375,0.0,0.0,0.0,C9:CE:E1:82:70:C3,9001981881,1,6
22-09-2021 15:32:15.2068209488842439,-0.9980469,-0.018554688,-0.09375,-0.8125,-0.9375,-0.625,0.0,0.0,0.0,F9:C2:5B:8A:BB:96,9001981881,1,6
22-09-2021 15:32:15.2128209495162126,-0.31933594,0.88671875,0.32128906,-2.625,-0.1875,0.03125,0.0,0.0,0.0,E8:43:CA:7C:8C:39,9001981881,1,6
22-09-2021 15:32:15.2188209500553793,-0.9863281,0.15332031,-0.060546875,-0.25,1.375,0.0,0.0,0.0,0.0,CD:98:11:6E:DB:A3,9001981881,1,6
22-09-2021 15:32:15.2188209501333428,0.046875,0.8623047,-0.47070312,1.15625,-0.1875,0.15625,0.0,0.0,0.0,C9:CE:E1:82:70:C3,9001981881,1,6
22-09-2021 15:32:15.2218209503671762,-0.98535156,-0.013671875,-0.11425781,-0.8125,-1.0,-0.625,0.0,0.0,0.0,F9:C2:5B:8A:BB:96,9001981881,1,6
22-09-2021 15:32:15.2288209511300928,-0.31152344,0.88671875,0.3232422,-2.28125,0.0,0.03125,0.0,0.0,0.0,E8:43:CA:7C:8C:39,9001981881,1,6
22-09-2021 15:32:15.2348209517389314,-0.9814453,0.16210938,-0.06738281,-0.3125,1.4375,0.0,0.0,0.0,0.0,CD:98:11:6E:DB:A3,9001981881,1,6
22-09-2021 15:32:15.2368209518835616,0.051757812,0.8613281,-0.47265625,1.28125,-0.1875,0.21875,0.0,0.0,0.0,C9:CE:E1:82:70:C3,9001981881,1,6
22-09-2021 15:32:15.2378209520209314,-0.984375,-0.0234375,-0.109375,-0.875,-0.75,-0.5,0.0,0.0,0.0,F9:C2:5B:8A:BB:96,9001981881,1,6
