,OnAccelerometerValueChangedEvent_x,OnAccelerometerValueChangedEvent_y,OnAccelerometerValueChangedEvent_z,OnGyroscopeValueChangedEvent_x,OnGyroscopeValueChangedEvent_y,OnGyroscopeValueChangedEvent_z,onCompassValueChangedEvent_x,onCompassValueChangedEvent_y,onCompassValueChangedEvent_z,mac,patient,session,task
27-10-2021 14:59:26.9392501096532378,-0.8730469,0.34960938,-0.3203125,-0.8125,1.5,0.03125,0.0,0.0,0.0,CD:98:11:6E:DB:A3,9002208059,1,1
27-10-2021 14:59:26.9412501098319513,-0.01171875,0.9091797,0.3388672,0.65625,-0.5,0.09375,0.0,0.0,0.0,C9:CE:E1:82:70:C3,9002208059,1,1
27-10-2021 14:59:26.9462501102961597,-0.21679688,-0.9785156,0.11425781,7.8125,6.5625,5.46875,0.0,0.0,0.0,E8:43:CA:7C:8C:39,9002208059,1,1
27-10-2021 14:59:26.9492501106779149,-0.99902344,0.0107421875,-0.03125,0.15625,-0.5625,-0.875,0.0,0.0,0.0,F9:C2:5B:8A:BB:96,9002208059,1,1
27-10-2021 14:59:26.9532501110247638,-0.013671875,0.9121094,0.33007812,0.59375,-0.4375,0.09375,0.0,0.0,0.0,C9:CE:E1:82:70:C3,9002208059,1,1
27-10-2021 14:59:26.9562501113710451,-0.20800781,-0.9785156,0.10449219,6.5625,6.03125,4.875,0.0,0.0,0.0,E8:43:CA:7C:8C:39,9002208059,1,1
27-10-2021 14:59:26.9592501116116076,-1.0009766,0.0048828125,-0.043945312,0.21875,-0.75,-0.875,0.0,0.0,0.0,F9:C2:5B:8A:BB:96,9002208059,1,1
27-10-2021 14:59:26.9632501120655138,-0.8730469,0.33984375,-0.3232422,-0.8125,1.5,0.0,0.0,0.0,0.0,CD:98:11:6E:DB:A3,9002208059,1,1
27-10-2021 14:59:26.9702501127318836,-0.9951172,0.015625,-0.051757812,0.34375,-0.5,-0.9375,0.0,0.0,0.0,F9:C2:5B:8A:BB:96,9002208059,1,1
27-10-2021 14:59:26.9722501129406857,-0.8613281,0.3408203,-0.32617188,-0.5625,1.75,0.0,0.0,0.0,0.0,CD:98:11:6E:DB:A3,9002208059,1,1
27-10-2021 14:59:26.9752501131887690,-0.0029296875,0.9082031,0.33203125,0.59375,-0.5,0.0,0.0,0.0,0.0,C9:CE:E1:82:70:C3,9002208059,1,1
27-10-2021 14:59:26.9822501139501232,-0.22363281,-0.9814453,0.1015625,6.8125,6.15625,4.9375,0.0,0.0,0.0,E8:43:CA:7C:8C:39,9002208059,1,1
27-10-2021 14:59:26.9872501144183055,-0.0078125,0.90625,0.33203125,0.59375,-0.5625,0.03125,0.0,0.0,0.0,C9:CE:E1:82:70:C3,9002208059,1,1
27-10-2021 14:59:26.9902501147350867,-0.20996094,-0.98046875,0.103515625,7.90625,6.09375,4.375,0.0,0.0,0.0,E8:43:CA:7C:8C:39,9002208059,1,1
27-10-2021 14:59:26.9922501149793992,-0.9970703,0.013671875,-0.048828125,0.15625,-0.4375,-1.125,0.0,0.0,0.0,F9:C2:5B:8A:BB:96,9002208059,1,1
27-10-2021 14:59:26.9962501153346544,-0.8701172,0.35351562,-0.3330078,-0.5,1.9375,-0.125,0.0,0.0,0.0,CD:98:11:6E:DB:A3,9002208059,1,1
27-10-2021 14:59:26.9992501156702430,-0.005859375,0.90722656,0.32226562,0.28125,-0.6875,0.15625,0.0,0.0,0.0,C9:CE:E1:82:70:C3,9002208059,1,1
27-10-2021 14:59:27.0022501159032430,-0.20703125,-0.9921875,0.119140625,7.125,7.125,4.9375,0.0,0.0,0.0,E8:43:CA:7C:8C:39,9002208059,1,1
27-10-2021 14:59:27.0062501163599617,-0.8701172,0.33398438,-0.33203125,-0.1875,1.9375,-0.125,0.0,0.0,0.0,CD:98:11:6E:DB:A3,9002208059,1,1
27-10-2021 14:59:27.0202501177624513,-0.99121094,0.018554688,-0.029296875,-0.125,-0.1875,-1.125,0.0,0.0,0.0,F9:C2:5B:8A:BB:96,9002208059,1,1
27-10-2021 14:59:27.0222501179720972,-1.0078125,0.017578125,-0.0390625,-0.3125,0.03125,-1.125,0.0,0.0,0.0,F9:C2:5B:8A:BB:96,9002208059,1,1
27-10-2021 14:59:27.0232501180260242,-0.8769531,0.35351562,-0.3408203,0.03125,1.875,-0.1875,0.0,0.0,0.0,CD:98:11:6E:DB:A3,9002208059,1,1
27-10-2021 14:59:27.0232501180606753,-0.021484375,0.9042969,0.3251953,0.03125,-0.6875,0.09375,0.0,0.0,0.0,C9:CE:E1:82:70:C3,9002208059,1,1
27-10-2021 14:59:27.0242501181230503,-0.19042969,-1.0449219,0.07324219,4.5625,9.5,5.90625,0.0,0.0,0.0,E8:43:CA:7C:8C:39,9002208059,1,1
27-10-2021 14:59:27.0322501189666024,-0.015625,0.9111328,0.3251953,-0.125,-0.875,0.28125,0.0,0.0,0.0,C9:CE:E1:82:70:C3,9002208059,1,1
27-10-2021 14:59:27.0352501192403159,-0.17089844,-1.1005859,0.08300781,8.90625,18.78125,6.8125,0.0,0.0,0.0,E8:43:CA:7C:8C:39,9002208059,1,1
27-10-2021 14:59:27.0372501194385919,-1.0048828,0.016601562,-0.0390625,-1.0,0.28125,-1.3125,0.0,0.0,0.0,F9:C2:5B:8A:BB:96,9002208059,1,1
27-10-2021 14:59:27.0402501197170451,-0.86816406,0.34277344,-0.32714844,-0.125,1.8125,-0.1875,0.0,0.0,0.0,CD:98:11:6E:DB:A3,9002208059,1,1
27-10-2021 14:59:27.0432501200718003,-0.01171875,0.91308594,0.33007812,-0.5,-0.8125,0.46875,0.0,0.0,0.0,C9:CE:E1:82:70:C3,9002208059,1,1
27-10-2021 14:59:27.0552501212796128,-0.21484375,-1.2109375,0.13769531,18.53125,28.375,8.46875,0.0,0.0,0.0,E8:43:CA:7C:8C:39,9002208059,1,1
27-10-2021 14:59:27.0562501213139878,-0.9941406,0.0078125,-0.03125,-1.34375,0.46875,-1.125,0.0,0.0,0.0,F9:C2:5B:8A:BB:96,9002208059,1,1
27-10-2021 14:59:27.0562501213409253,-0.875,0.34375,-0.328125,-0.4375,1.625,-0.125,0.0,0.0,0.0,CD:98:11:6E:DB:A3,9002208059,1,1
27-10-2021 14:59:27.0602501217863107,-1.0019531,0.0126953125,-0.04296875,-1.1875,0.21875,-1.1875,0.0,0.0,0.0,F9:C2:5B:8A:BB:96,9002208059,1,1
27-10-2021 14:59:27.0652501222302274,-0.8779297,0.3486328,-0.32128906,-0.1875,1.5,-0.3125,0.0,0.0,0.0,CD:98:11:6E:DB:A3,9002208059,1,1
27-10-2021 14:59:27.0652501222683888,-0.017578125,0.9160156,0.32128906,-0.75,-0.75,0.65625,0.0,0.0,0.0,C9:CE:E1:82:70:C3,9002208059,1,1
27-10-2021 14:59:27.0692501226501440,-0.23339844,-1.2021484,0.17871094,33.3125,32.34375,4.5625,0.0,0.0,0.0,E8:43:CA:7C:8C:39,9002208059,1,1
27-10-2021 14:59:27.0772501234210763,-0.024414062,0.9082031,0.33007812,-1.0625,-0.8125,0.65625,0.0,0.0,0.0,C9:CE:E1:82:70:C3,9002208059,1,1
27-10-2021 14:59:27.0822501239384149,-0.1953125,-1.1171875,0.19824219,53.75,34.21875,2.5,0.0,0.0,0.0,E8:43:CA:7C:8C:39,9002208059,1,1
