,OnAccelerometerValueChangedEvent_x,OnAccelerometerValueChangedEvent_y,OnAccelerometerValueChangedEvent_z,OnGyroscopeValueChangedEvent_x,OnGyroscopeValueChangedEvent_y,OnGyroscopeValueChangedEvent_z,onCompassValueChangedEvent_x,onCompassValueChangedEvent_y,onCompassValueChangedEvent_z,mac,patient,session,task
13-10-2021 15:13:38.1723503593587620,-0.97558594,0.07519531,-0.25878906,1.09375,0.71875,0.15625,0.0,0.0,0.0,C9:CE:E1:82:70:C3,9001058735,1,1
13-10-2021 15:13:38.1743503595377099,-0.6953125,-0.41601562,0.60546875,-0.6875,1.625,1.03125,0.0,0.0,0.0,E8:43:CA:7C:8C:39,9001058735,1,1
13-10-2021 15:13:38.1753503595689235,-0.9628906,-0.21289062,-0.12207031,0.90625,-0.3125,0.40625,0.0,0.0,0.0,F9:C2:5B:8A:BB:96,9001058735,1,1
13-10-2021 15:13:38.1873503608509339,-0.7050781,-0.41796875,0.6230469,-0.6875,0.78125,0.84375,0.0,0.0,0.0,E8:43:CA:7C:8C:39,9001058735,1,1
13-10-2021 15:13:38.1883503608838662,-0.9609375,-0.25683594,-0.11328125,-0.3125,-0.3125,0.53125,0.0,0.0,0.0,F9:C2:5B:8A:BB:96,9001058735,1,1
13-10-2021 15:13:38.1903503611288453,-0.9716797,0.19726562,-0.034179688,-0.1875,1.28125,0.03125,0.0,0.0,0.0,CD:98:11:6E:DB:A3,9001058735,1,1
13-10-2021 15:13:38.1943503614648610,-0.9707031,0.072265625,-0.25878906,1.5625,0.78125,0.09375,0.0,0.0,0.0,C9:CE:E1:82:70:C3,9001058735,1,1
13-10-2021 15:13:38.2033503623608766,-0.9638672,0.22363281,-0.044921875,0.15625,1.5,0.15625,0.0,0.0,0.0,CD:98:11:6E:DB:A3,9001058735,1,1
13-10-2021 15:13:38.2063503627604078,-0.9667969,0.07324219,-0.2705078,1.5,0.65625,0.21875,0.0,0.0,0.0,C9:CE:E1:82:70:C3,9001058735,1,1
13-10-2021 15:13:38.2083503629487464,-0.6982422,-0.4189453,0.61816406,0.0,0.28125,0.40625,0.0,0.0,0.0,E8:43:CA:7C:8C:39,9001058735,1,1
13-10-2021 15:13:38.2093503629844495,-0.89746094,-0.32128906,-0.09667969,-3.25,-1.1875,-1.1875,0.0,0.0,0.0,F9:C2:5B:8A:BB:96,9001058735,1,1
13-10-2021 15:13:38.2133503633917412,-0.9628906,0.20703125,-0.051757812,0.40625,1.8125,0.15625,0.0,0.0,0.0,CD:98:11:6E:DB:A3,9001058735,1,1
13-10-2021 15:13:38.2213503642082724,-0.70214844,-0.42382812,0.6123047,0.78125,0.15625,0.0,0.0,0.0,0.0,E8:43:CA:7C:8C:39,9001058735,1,1
13-10-2021 15:13:38.2223503642871891,-0.86816406,-0.29882812,-0.09472656,-3.25,-0.8125,-2.15625,0.0,0.0,0.0,F9:C2:5B:8A:BB:96,9001058735,1,1
13-10-2021 15:13:38.2273503648573453,-0.96875,0.07324219,-0.25683594,1.3125,0.46875,0.28125,0.0,0.0,0.0,C9:CE:E1:82:70:C3,9001058735,1,1
13-10-2021 15:13:38.2303503651345745,-0.6894531,-0.4248047,0.6113281,0.84375,0.40625,-0.5625,0.0,0.0,0.0,E8:43:CA:7C:8C:39,9001058735,1,1
13-10-2021 15:13:38.2363503657343610,-0.9736328,0.20898438,-0.064453125,0.40625,1.8125,0.34375,0.0,0.0,0.0,CD:98:11:6E:DB:A3,9001058735,1,1
13-10-2021 15:13:38.2403503661183610,-0.9814453,0.06640625,-0.25585938,1.3125,0.09375,0.28125,0.0,0.0,0.0,C9:CE:E1:82:70:C3,9001058735,1,1
13-10-2021 15:13:38.2493503670072516,-0.8779297,-0.2705078,-0.10058594,-1.90625,-0.75,-2.875,0.0,0.0,0.0,F9:C2:5B:8A:BB:96,9001058735,1,1
13-10-2021 15:13:38.2493503670410693,-0.984375,0.19824219,-0.0546875,-0.125,1.6875,0.15625,0.0,0.0,0.0,CD:98:11:6E:DB:A3,9001058735,1,1
13-10-2021 15:13:38.2503503670743766,-0.9794922,0.0703125,-0.27441406,1.8125,-0.25,0.03125,0.0,0.0,0.0,C9:CE:E1:82:70:C3,9001058735,1,1
13-10-2021 15:13:38.2553503675895433,-0.9501953,-0.25683594,-0.13085938,-1.53125,0.09375,-2.9375,0.0,0.0,0.0,F9:C2:5B:8A:BB:96,9001058735,1,1
13-10-2021 15:13:38.2583503678662776,-0.98046875,0.20117188,-0.059570312,-0.3125,1.4375,0.09375,0.0,0.0,0.0,CD:98:11:6E:DB:A3,9001058735,1,1
13-10-2021 15:13:38.2663503687433037,-0.6982422,-0.421875,0.6074219,1.3125,0.84375,-0.5625,0.0,0.0,0.0,E8:43:CA:7C:8C:39,9001058735,1,1
13-10-2021 15:13:38.2673503687819130,-1.1552734,-0.14453125,-0.140625,-2.59375,1.6875,1.15625,0.0,0.0,0.0,F9:C2:5B:8A:BB:96,9001058735,1,1
13-10-2021 15:13:38.2733503693709912,-0.9785156,0.06738281,-0.25878906,1.8125,-0.125,0.0,0.0,0.0,0.0,C9:CE:E1:82:70:C3,9001058735,1,1
13-10-2021 15:13:38.2753503696417724,-0.7001953,-0.42089844,0.6064453,0.90625,1.09375,0.0,0.0,0.0,0.0,E8:43:CA:7C:8C:39,9001058735,1,1
13-10-2021 15:13:38.2823503703137933,-0.9863281,0.18847656,-0.05078125,-0.4375,1.28125,0.0,0.0,0.0,0.0,CD:98:11:6E:DB:A3,9001058735,1,1
13-10-2021 15:13:38.2893503710449547,-0.9794922,0.0703125,-0.26367188,1.6875,0.0,-0.1875,0.0,0.0,0.0,C9:CE:E1:82:70:C3,9001058735,1,1
13-10-2021 15:13:38.2903503710776735,-0.7011719,-0.40625,0.5986328,-0.25,1.28125,0.15625,0.0,0.0,0.0,E8:43:CA:7C:8C:39,9001058735,1,1
13-10-2021 15:13:38.2903503711073037,-1.0673828,-0.26757812,-0.083984375,-1.53125,-1.0625,-0.5,0.0,0.0,0.0,F9:C2:5B:8A:BB:96,9001058735,1,1
13-10-2021 15:13:38.2913503712373558,-0.98828125,0.18945312,-0.05078125,-0.1875,1.09375,-0.125,0.0,0.0,0.0,CD:98:11:6E:DB:A3,9001058735,1,1
