,OnAccelerometerValueChangedEvent_x,OnAccelerometerValueChangedEvent_y,OnAccelerometerValueChangedEvent_z,OnGyroscopeValueChangedEvent_x,OnGyroscopeValueChangedEvent_y,OnGyroscopeValueChangedEvent_z,onCompassValueChangedEvent_x,onCompassValueChangedEvent_y,onCompassValueChangedEvent_z,mac,patient,session,task
13-10-2021 15:22:41.7164047137079236,-0.96875,0.045898438,-0.3095703,0.65625,-4.71875,2.1875,0.0,0.0,0.0,C9:CE:E1:82:70:C3,9001058735,1,6
13-10-2021 15:22:41.7184047138655017,-0.82910156,-0.47070312,0.31347656,5.59375,1.6875,0.40625,0.0,0.0,0.0,E8:43:CA:7C:8C:39,9001058735,1,6
13-10-2021 15:22:41.7194047139947934,-0.7626953,0.053710938,-0.10058594,13.46875,-2.9375,13.15625,0.0,0.0,0.0,F9:C2:5B:8A:BB:96,9001058735,1,6
13-10-2021 15:22:41.7254047145977309,-0.9394531,0.0029296875,-0.055664062,-1.125,2.78125,1.625,0.0,0.0,0.0,CD:98:11:6E:DB:A3,9001058735,1,6
13-10-2021 15:22:41.7294047150333454,-0.86621094,-0.45214844,0.30664062,7.8125,2.125,0.71875,0.0,0.0,0.0,E8:43:CA:7C:8C:39,9001058735,1,6
13-10-2021 15:22:41.7304047150688350,-0.6142578,-0.3544922,-0.16113281,6.40625,-7.53125,2.96875,0.0,0.0,0.0,F9:C2:5B:8A:BB:96,9001058735,1,6
13-10-2021 15:22:41.7344047154620798,-1.0410156,-0.01953125,-0.11035156,1.4375,4.5625,2.375,0.0,0.0,0.0,CD:98:11:6E:DB:A3,9001058735,1,6
13-10-2021 15:22:41.7384047159149288,-0.9892578,0.0625,-0.27148438,1.5,0.96875,2.125,0.0,0.0,0.0,C9:CE:E1:82:70:C3,9001058735,1,6
13-10-2021 15:22:41.7474047168058559,-0.55371094,-0.4267578,-0.15332031,-10.28125,-10.40625,-6.65625,0.0,0.0,0.0,F9:C2:5B:8A:BB:96,9001058735,1,6
13-10-2021 15:22:41.7494047170472986,-1.1679688,-0.08886719,-0.068359375,2.5,5.34375,-0.4375,0.0,0.0,0.0,CD:98:11:6E:DB:A3,9001058735,1,6
13-10-2021 15:22:41.7504047171071059,-0.99316406,0.0625,-0.25683594,0.71875,4.0,1.3125,0.0,0.0,0.0,C9:CE:E1:82:70:C3,9001058735,1,6
13-10-2021 15:22:41.7524047172887361,-0.8798828,-0.4482422,0.27148438,7.5,0.78125,1.3125,0.0,0.0,0.0,E8:43:CA:7C:8C:39,9001058735,1,6
13-10-2021 15:22:41.7604047181290902,-0.96875,0.0546875,-0.2734375,-0.4375,2.125,0.28125,0.0,0.0,0.0,C9:CE:E1:82:70:C3,9001058735,1,6
13-10-2021 15:22:41.7624047183473350,-0.86035156,-0.48242188,0.27148438,3.40625,-0.4375,-1.1875,0.0,0.0,0.0,E8:43:CA:7C:8C:39,9001058735,1,6
13-10-2021 15:22:41.7644047184712829,-0.4736328,-0.49316406,-0.06542969,-10.09375,-5.4375,-14.90625,0.0,0.0,0.0,F9:C2:5B:8A:BB:96,9001058735,1,6
13-10-2021 15:22:41.7684047188769444,-1.0712891,0.0625,-0.0546875,-1.96875,0.96875,0.0,0.0,0.0,0.0,CD:98:11:6E:DB:A3,9001058735,1,6
13-10-2021 15:22:41.7754047195585902,-0.83984375,-0.5019531,0.25,-0.0625,0.40625,-2.03125,0.0,0.0,0.0,E8:43:CA:7C:8C:39,9001058735,1,6
13-10-2021 15:22:41.7764047196624756,-0.5566406,-0.49121094,-0.09667969,-4.34375,2.5,-17.78125,0.0,0.0,0.0,F9:C2:5B:8A:BB:96,9001058735,1,6
13-10-2021 15:22:41.7804047201225121,-0.9580078,0.044921875,-0.087890625,-4.15625,-0.875,1.4375,0.0,0.0,0.0,CD:98:11:6E:DB:A3,9001058735,1,6
13-10-2021 15:22:41.7834047203680173,-0.9609375,0.0625,-0.27246094,-0.5625,0.28125,-0.6875,0.0,0.0,0.0,C9:CE:E1:82:70:C3,9001058735,1,6
13-10-2021 15:22:41.7874047207831527,-0.6611328,-0.13671875,-0.20507812,8.34375,3.78125,-15.625,0.0,0.0,0.0,F9:C2:5B:8A:BB:96,9001058735,1,6
13-10-2021 15:22:41.7944047215488194,-0.9736328,0.07910156,-0.30664062,0.09375,-2.21875,-1.34375,0.0,0.0,0.0,C9:CE:E1:82:70:C3,9001058735,1,6
13-10-2021 15:22:41.7954047215851892,-0.95996094,-0.0087890625,-0.111328125,-3.875,0.40625,-0.5625,0.0,0.0,0.0,CD:98:11:6E:DB:A3,9001058735,1,6
13-10-2021 15:22:41.8084047228659131,-0.83496094,-0.5214844,0.23730469,-1.46875,1.28125,-1.3125,0.0,0.0,0.0,E8:43:CA:7C:8C:39,9001058735,1,6
