,OnAccelerometerValueChangedEvent_x,OnAccelerometerValueChangedEvent_y,OnAccelerometerValueChangedEvent_z,OnGyroscopeValueChangedEvent_x,OnGyroscopeValueChangedEvent_y,OnGyroscopeValueChangedEvent_z,onCompassValueChangedEvent_x,onCompassValueChangedEvent_y,onCompassValueChangedEvent_z,mac,patient,session,task
27-10-2021 15:28:20.1713299233743792,-0.021484375,-0.91796875,-0.24609375,1.5625,65.90625,104.34375,0.0,0.0,0.0,E8:43:CA:7C:8C:39,9001673389,1,6
27-10-2021 15:28:20.1723299234519938,0.017578125,-0.81640625,-0.15722656,27.875,80.6875,120.96875,0.0,0.0,0.0,E8:43:CA:7C:8C:39,9001673389,1,6
27-10-2021 15:28:20.1853299247351448,-0.0078125,-0.72753906,-0.07910156,25.4375,92.4375,127.25,0.0,0.0,0.0,E8:43:CA:7C:8C:39,9001673389,1,6
27-10-2021 15:28:20.2013299263463428,-0.10449219,-0.73046875,-0.061523438,13.84375,87.25,110.59375,0.0,0.0,0.0,E8:43:CA:7C:8C:39,9001673389,1,6
27-10-2021 15:28:20.2153299277630875,-0.21777344,-0.8066406,-0.08300781,9.5,75.0625,82.375,0.0,0.0,0.0,E8:43:CA:7C:8C:39,9001673389,1,6
27-10-2021 15:28:20.2303299292714730,-0.3017578,-0.9550781,-0.19335938,9.8125,67.5625,69.625,0.0,0.0,0.0,E8:43:CA:7C:8C:39,9001673389,1,6
27-10-2021 15:28:20.2463299308368688,-0.28710938,-1.0712891,-0.32226562,16.65625,65.0,79.6875,0.0,0.0,0.0,E8:43:CA:7C:8C:39,9001673389,1,6
27-10-2021 15:28:20.2623299324997334,-0.22949219,-1.0234375,-0.30664062,11.8125,76.46875,91.78125,0.0,0.0,0.0,E8:43:CA:7C:8C:39,9001673389,1,6
27-10-2021 15:28:20.2773299340215459,-0.25390625,-0.85839844,-0.2578125,-13.8125,93.5625,90.0625,0.0,0.0,0.0,E8:43:CA:7C:8C:39,9001673389,1,6
27-10-2021 15:28:20.2903299352780146,-0.35742188,-0.7685547,-0.19824219,-54.40625,103.9375,85.0,0.0,0.0,0.0,E8:43:CA:7C:8C:39,9001673389,1,6
27-10-2021 15:28:20.3163299378792386,-0.52441406,-0.8027344,-0.12792969,-106.9375,95.4375,75.125,0.0,0.0,0.0,E8:43:CA:7C:8C:39,9001673389,1,6
27-10-2021 15:28:20.3203299382798375,-0.7294922,-0.984375,-0.03125,-152.46875,61.75,59.96875,0.0,0.0,0.0,E8:43:CA:7C:8C:39,9001673389,1,6
27-10-2021 15:28:20.3353299397834000,-0.734375,-1.1728516,-0.009765625,-152.59375,27.8125,49.84375,0.0,0.0,0.0,E8:43:CA:7C:8C:39,9001673389,1,6
27-10-2021 15:28:20.3503299412361709,-0.56347656,-1.3056641,-0.05859375,-77.84375,17.5625,68.59375,0.0,0.0,0.0,E8:43:CA:7C:8C:39,9001673389,1,6
27-10-2021 15:28:20.3653299427504261,-0.421875,-1.3574219,-0.11425781,28.375,26.46875,91.125,0.0,0.0,0.0,E8:43:CA:7C:8C:39,9001673389,1,6
27-10-2021 15:28:20.3823299444257282,-0.41601562,-1.1933594,-0.25976562,119.1875,49.59375,88.84375,0.0,0.0,0.0,E8:43:CA:7C:8C:39,9001673389,1,6
27-10-2021 15:28:20.4293299491341188,-0.53515625,-0.94433594,-0.34277344,150.3125,87.6875,88.90625,0.0,0.0,0.0,E8:43:CA:7C:8C:39,9001673389,1,6
27-10-2021 15:28:20.4433299505855459,-0.6982422,-0.71777344,-0.27539062,119.5625,103.125,92.8125,0.0,0.0,0.0,E8:43:CA:7C:8C:39,9001673389,1,6
27-10-2021 15:28:20.4473299509978688,-0.8417969,-0.6220703,-0.16796875,56.0625,81.03125,85.125,0.0,0.0,0.0,E8:43:CA:7C:8C:39,9001673389,1,6
27-10-2021 15:28:20.4603299522182698,-0.8544922,-0.6201172,-0.16210938,8.90625,38.875,70.78125,0.0,0.0,0.0,E8:43:CA:7C:8C:39,9001673389,1,6
27-10-2021 15:28:20.4853299548174417,-0.7363281,-0.7060547,-0.20996094,-5.375,10.53125,65.46875,0.0,0.0,0.0,E8:43:CA:7C:8C:39,9001673389,1,6
27-10-2021 15:28:20.4863299548906396,-0.64941406,-0.796875,-0.27441406,-27.0,3.9375,74.3125,0.0,0.0,0.0,E8:43:CA:7C:8C:39,9001673389,1,6
27-10-2021 15:28:20.4873299549236344,-0.67578125,-0.84277344,-0.29492188,-58.96875,8.96875,77.1875,0.0,0.0,0.0,E8:43:CA:7C:8C:39,9001673389,1,6
