,OnAccelerometerValueChangedEvent_x,OnAccelerometerValueChangedEvent_y,OnAccelerometerValueChangedEvent_z,OnGyroscopeValueChangedEvent_x,OnGyroscopeValueChangedEvent_y,OnGyroscopeValueChangedEvent_z,onCompassValueChangedEvent_x,onCompassValueChangedEvent_y,onCompassValueChangedEvent_z,mac,patient,session,task
06-10-2021 15:20:47.4783545992555156,0.8466797,-0.048828125,0.52246094,0.65625,-0.1875,-0.125,0.0,0.0,0.0,C9:CE:E1:82:70:C3,9000815039,1,4
06-10-2021 15:20:47.4813545994939375,-0.059570312,-0.82421875,0.57714844,-1.53125,1.5625,0.96875,0.0,0.0,0.0,E8:43:CA:7C:8C:39,9000815039,1,4
06-10-2021 15:20:47.4893546002869271,-0.9404297,-0.3408203,0.017578125,-0.875,-0.8125,-0.8125,0.0,0.0,0.0,F9:C2:5B:8A:BB:96,9000815039,1,4
06-10-2021 15:20:47.4933546006895937,-0.0625,-0.83496094,0.5800781,-1.90625,1.5625,1.03125,0.0,0.0,0.0,E8:43:CA:7C:8C:39,9000815039,1,4
06-10-2021 15:20:47.4973546010642552,-0.9785156,0.15429688,-0.032226562,0.21875,2.0625,0.65625,0.0,0.0,0.0,CD:98:11:6E:DB:A3,9000815039,1,4
06-10-2021 15:20:47.5013546015190364,-0.94433594,-0.35742188,-0.00390625,-0.75,-0.75,-0.75,0.0,0.0,0.0,F9:C2:5B:8A:BB:96,9000815039,1,4
06-10-2021 15:20:47.5023546015660312,0.8417969,-0.045898438,0.5283203,0.84375,-0.375,-0.25,0.0,0.0,0.0,C9:CE:E1:82:70:C3,9000815039,1,4
06-10-2021 15:20:47.5083546021814114,-0.9863281,0.15527344,-0.01953125,0.21875,2.0625,0.65625,0.0,0.0,0.0,CD:98:11:6E:DB:A3,9000815039,1,4
06-10-2021 15:20:47.5103546024136979,-0.9394531,-0.3408203,0.015625,-0.8125,-0.875,-0.75,0.0,0.0,0.0,F9:C2:5B:8A:BB:96,9000815039,1,4
06-10-2021 15:20:47.5113546025335000,0.83203125,-0.045898438,0.5214844,0.96875,-0.5,0.0,0.0,0.0,0.0,C9:CE:E1:82:70:C3,9000815039,1,4
06-10-2021 15:20:47.5173546031505312,-0.05859375,-0.8388672,0.57910156,-1.96875,1.5625,1.15625,0.0,0.0,0.0,E8:43:CA:7C:8C:39,9000815039,1,4
06-10-2021 15:20:47.5213546034928489,-1.0019531,0.14453125,-0.02734375,0.0,1.875,0.40625,0.0,0.0,0.0,CD:98:11:6E:DB:A3,9000815039,1,4
06-10-2021 15:20:47.5273546040805937,-0.07128906,-0.83691406,0.58496094,-1.90625,1.3125,1.03125,0.0,0.0,0.0,E8:43:CA:7C:8C:39,9000815039,1,4
06-10-2021 15:20:47.5373546050805625,-0.94433594,-0.35351562,0.005859375,-0.8125,-0.875,-0.6875,0.0,0.0,0.0,F9:C2:5B:8A:BB:96,9000815039,1,4
06-10-2021 15:20:47.5383546052340937,0.8310547,-0.044921875,0.52441406,1.15625,-0.5,-0.1875,0.0,0.0,0.0,C9:CE:E1:82:70:C3,9000815039,1,4
06-10-2021 15:20:47.5413546055479739,-1.0175781,0.15039062,-0.025390625,0.09375,1.8125,0.28125,0.0,0.0,0.0,CD:98:11:6E:DB:A3,9000815039,1,4
06-10-2021 15:20:47.5443546058047187,-0.9482422,-0.35546875,0.0029296875,-1.0,-1.0,-0.8125,0.0,0.0,0.0,F9:C2:5B:8A:BB:96,9000815039,1,4
06-10-2021 15:20:47.5453546058688698,0.8330078,-0.049804688,0.5341797,1.28125,-0.3125,-0.125,0.0,0.0,0.0,C9:CE:E1:82:70:C3,9000815039,1,4
06-10-2021 15:20:47.5573546070640937,-0.94140625,-0.3515625,0.0029296875,-0.75,-0.875,-0.75,0.0,0.0,0.0,F9:C2:5B:8A:BB:96,9000815039,1,4
06-10-2021 15:20:47.5573546071071771,-1.0087891,0.140625,-0.026367188,0.21875,2.0,0.21875,0.0,0.0,0.0,CD:98:11:6E:DB:A3,9000815039,1,4
06-10-2021 15:20:47.5573546071370521,0.84277344,-0.045898438,0.53222656,1.3125,-0.3125,-0.125,0.0,0.0,0.0,C9:CE:E1:82:70:C3,9000815039,1,4
06-10-2021 15:20:47.5603546074077187,-0.06933594,-0.85546875,0.59375,-1.34375,1.3125,1.03125,0.0,0.0,0.0,E8:43:CA:7C:8C:39,9000815039,1,4
06-10-2021 15:20:47.5603546074395625,-0.06738281,-0.8564453,0.59765625,-1.46875,0.84375,0.90625,0.0,0.0,0.0,E8:43:CA:7C:8C:39,9000815039,1,4
06-10-2021 15:20:47.5643546078506719,-1.0107422,0.14453125,-0.025390625,0.90625,2.125,0.03125,0.0,0.0,0.0,CD:98:11:6E:DB:A3,9000815039,1,4
06-10-2021 15:20:47.5733546086653385,-0.0703125,-0.85253906,0.58496094,-1.1875,0.59375,0.71875,0.0,0.0,0.0,E8:43:CA:7C:8C:39,9000815039,1,4
06-10-2021 15:20:47.5783546091783906,-0.9472656,-0.35351562,0.0,-0.625,-1.125,-0.875,0.0,0.0,0.0,F9:C2:5B:8A:BB:96,9000815039,1,4
06-10-2021 15:20:47.5793546092519167,0.8408203,-0.047851562,0.5292969,1.3125,-0.1875,-0.25,0.0,0.0,0.0,C9:CE:E1:82:70:C3,9000815039,1,4
06-10-2021 15:20:47.5833546096972500,-0.07421875,-0.8408203,0.5859375,-1.84375,0.15625,0.40625,0.0,0.0,0.0,E8:43:CA:7C:8C:39,9000815039,1,4
06-10-2021 15:20:47.5903546103535469,-0.9453125,-0.35546875,0.00390625,-0.625,-1.0,-0.9375,0.0,0.0,0.0,F9:C2:5B:8A:BB:96,9000815039,1,4
06-10-2021 15:20:47.5933546106617604,0.8359375,-0.05078125,0.5214844,1.5625,0.28125,-0.3125,0.0,0.0,0.0,C9:CE:E1:82:70:C3,9000815039,1,4
06-10-2021 15:20:47.6013546114562031,-0.9951172,0.15039062,-0.025390625,0.90625,2.375,-0.125,0.0,0.0,0.0,CD:98:11:6E:DB:A3,9000815039,1,4
06-10-2021 15:20:47.6013546114955937,-0.9716797,0.16210938,-0.030273438,0.65625,2.3125,0.0,0.0,0.0,0.0,CD:98:11:6E:DB:A3,9000815039,1,4
06-10-2021 15:20:47.6023546116216354,-0.93847656,-0.34179688,0.0087890625,-0.625,-1.1875,-0.9375,0.0,0.0,0.0,F9:C2:5B:8A:BB:96,9000815039,1,4
06-10-2021 15:20:47.6043546117905521,0.8310547,-0.044921875,0.50878906,1.8125,0.84375,-0.25,0.0,0.0,0.0,C9:CE:E1:82:70:C3,9000815039,1,4
06-10-2021 15:20:47.6053546118858125,-0.06542969,-0.8359375,0.578125,-1.71875,0.0,0.03125,0.0,0.0,0.0,E8:43:CA:7C:8C:39,9000815039,1,4
