,OnAccelerometerValueChangedEvent_x,OnAccelerometerValueChangedEvent_y,OnAccelerometerValueChangedEvent_z,OnGyroscopeValueChangedEvent_x,OnGyroscopeValueChangedEvent_y,OnGyroscopeValueChangedEvent_z,onCompassValueChangedEvent_x,onCompassValueChangedEvent_y,onCompassValueChangedEvent_z,mac,patient,session,task
29-09-2021 15:14:58.786996208601910,-0.7060547,-0.51953125,0.49804688,-8.4375,7.0625,-1.59375,0.0,0.0,0.0,E8:43:CA:7C:8C:39,9002210243,1,4
29-09-2021 15:14:58.791996213628576,-1.1083984,-0.12207031,-0.19628906,16.34375,-3.96875,-24.78125,0.0,0.0,0.0,F9:C2:5B:8A:BB:96,9002210243,1,4
29-09-2021 15:14:58.796996218600868,-0.7011719,-0.53027344,0.4736328,-8.25,8.40625,-1.25,0.0,0.0,0.0,E8:43:CA:7C:8C:39,9002210243,1,4
29-09-2021 15:14:58.800996222154409,-0.93066406,0.16796875,-0.29101562,5.125,5.46875,5.0625,0.0,0.0,0.0,CD:98:11:6E:DB:A3,9002210243,1,4
29-09-2021 15:14:58.802996224415503,-1.1142578,-0.13378906,-0.203125,16.28125,-4.40625,-29.5625,0.0,0.0,0.0,F9:C2:5B:8A:BB:96,9002210243,1,4
29-09-2021 15:14:58.818996240663784,-0.9277344,0.17871094,-0.29589844,6.46875,5.53125,5.65625,0.0,0.0,0.0,CD:98:11:6E:DB:A3,9002210243,1,4
29-09-2021 15:14:58.819996241796909,-0.70410156,-0.53027344,0.4814453,-8.9375,9.3125,-0.875,0.0,0.0,0.0,E8:43:CA:7C:8C:39,9002210243,1,4
29-09-2021 15:14:58.822996244834774,-0.9189453,0.19042969,-0.3076172,7.375,5.40625,6.03125,0.0,0.0,0.0,CD:98:11:6E:DB:A3,9002210243,1,4
29-09-2021 15:14:58.825996247924670,-1.1748047,-0.08984375,-0.18359375,20.6875,-3.5,-32.1875,0.0,0.0,0.0,F9:C2:5B:8A:BB:96,9002210243,1,4
29-09-2021 15:14:58.830996252782326,-0.69921875,-0.5371094,0.47460938,-10.15625,9.875,-0.625,0.0,0.0,0.0,E8:43:CA:7C:8C:39,9002210243,1,4
29-09-2021 15:14:58.836996258430920,-1.1728516,-0.08300781,-0.22167969,20.3125,-4.40625,-37.0625,0.0,0.0,0.0,F9:C2:5B:8A:BB:96,9002210243,1,4
29-09-2021 15:14:58.841996263364253,-0.70703125,-0.54003906,0.46484375,-11.3125,10.96875,0.0,0.0,0.0,0.0,E8:43:CA:7C:8C:39,9002210243,1,4
29-09-2021 15:14:58.846996268235087,-0.9296875,0.18847656,-0.3125,7.125,5.21875,6.21875,0.0,0.0,0.0,CD:98:11:6E:DB:A3,9002210243,1,4
29-09-2021 15:14:58.849996271835868,-1.1669922,-0.091796875,-0.19238281,20.5,-5.09375,-41.65625,0.0,0.0,0.0,F9:C2:5B:8A:BB:96,9002210243,1,4
29-09-2021 15:14:58.856996278679253,-0.9248047,0.18847656,-0.3125,6.5625,5.0,6.34375,0.0,0.0,0.0,CD:98:11:6E:DB:A3,9002210243,1,4
29-09-2021 15:14:58.878996300348212,-0.7050781,-0.5498047,0.4638672,-12.46875,12.0,0.65625,0.0,0.0,0.0,E8:43:CA:7C:8C:39,9002210243,1,4
29-09-2021 15:14:58.878996300801597,-0.9238281,0.17578125,-0.30273438,6.46875,5.0625,6.5625,0.0,0.0,0.0,CD:98:11:6E:DB:A3,9002210243,1,4
29-09-2021 15:14:58.879996301177951,-1.1054688,-0.076171875,-0.234375,13.78125,-5.625,-45.84375,0.0,0.0,0.0,F9:C2:5B:8A:BB:96,9002210243,1,4
29-09-2021 15:14:58.879996301526180,-0.6972656,-0.5566406,0.45703125,-13.5625,13.0,1.3125,0.0,0.0,0.0,E8:43:CA:7C:8C:39,9002210243,1,4
29-09-2021 15:14:58.882996304362482,-1.0449219,-0.044921875,-0.26757812,7.0625,-6.0625,-46.9375,0.0,0.0,0.0,F9:C2:5B:8A:BB:96,9002210243,1,4
29-09-2021 15:14:58.887996309241024,-0.6953125,-0.5644531,0.45117188,-13.8125,14.3125,1.4375,0.0,0.0,0.0,E8:43:CA:7C:8C:39,9002210243,1,4
29-09-2021 15:14:58.890996312748524,-0.9277344,0.18945312,-0.31054688,6.09375,4.875,6.8125,0.0,0.0,0.0,CD:98:11:6E:DB:A3,9002210243,1,4
29-09-2021 15:14:58.897996320157847,-0.9482422,-0.10839844,-0.2705078,-14.40625,-5.03125,-51.34375,0.0,0.0,0.0,F9:C2:5B:8A:BB:96,9002210243,1,4
29-09-2021 15:14:58.911996333713837,-0.69433594,-0.5917969,0.4580078,-12.15625,15.25,2.125,0.0,0.0,0.0,E8:43:CA:7C:8C:39,9002210243,1,4
29-09-2021 15:14:58.915996337279045,-0.9316406,0.20605469,-0.3173828,5.0625,4.6875,6.5625,0.0,0.0,0.0,CD:98:11:6E:DB:A3,9002210243,1,4
29-09-2021 15:14:58.915996337654670,-0.8720703,-0.24804688,-0.32714844,-22.71875,-0.375,-51.03125,0.0,0.0,0.0,F9:C2:5B:8A:BB:96,9002210243,1,4
29-09-2021 15:14:58.924996346289462,-0.9316406,0.18652344,-0.32910156,4.0,4.3125,6.28125,0.0,0.0,0.0,CD:98:11:6E:DB:A3,9002210243,1,4
29-09-2021 15:14:58.927996350031805,-0.8886719,-0.30566406,-0.3486328,-14.90625,7.5,-46.15625,0.0,0.0,0.0,F9:C2:5B:8A:BB:96,9002210243,1,4
29-09-2021 15:14:58.935996357396753,-0.703125,-0.5996094,0.45214844,-9.53125,16.34375,2.90625,0.0,0.0,0.0,E8:43:CA:7C:8C:39,9002210243,1,4
29-09-2021 15:14:58.936996358298576,-0.7011719,-0.59375,0.45507812,-5.9375,16.34375,4.3125,0.0,0.0,0.0,E8:43:CA:7C:8C:39,9002210243,1,4
29-09-2021 15:14:58.937996359311180,-0.9296875,0.1875,-0.30859375,3.46875,4.125,6.6875,0.0,0.0,0.0,CD:98:11:6E:DB:A3,9002210243,1,4
29-09-2021 15:14:58.937996359617743,-0.85839844,-0.3935547,-0.3720703,-2.34375,7.96875,-42.125,0.0,0.0,0.0,F9:C2:5B:8A:BB:96,9002210243,1,4
29-09-2021 15:14:58.947996370019670,-0.9394531,0.18847656,-0.3232422,2.96875,4.0,7.25,0.0,0.0,0.0,CD:98:11:6E:DB:A3,9002210243,1,4
29-09-2021 15:14:58.954996376115555,-0.7167969,-0.5966797,0.43945312,-5.15625,16.90625,5.40625,0.0,0.0,0.0,E8:43:CA:7C:8C:39,9002210243,1,4
29-09-2021 15:14:58.961996383899097,-0.78027344,-0.3125,-0.37304688,10.375,9.9375,-36.09375,0.0,0.0,0.0,F9:C2:5B:8A:BB:96,9002210243,1,4
29-09-2021 15:14:58.965996387624670,-0.71191406,-0.5966797,0.4423828,-3.6875,17.125,7.5625,0.0,0.0,0.0,E8:43:CA:7C:8C:39,9002210243,1,4
29-09-2021 15:14:58.968996390376284,-0.9277344,0.19921875,-0.30566406,1.03125,3.34375,7.6875,0.0,0.0,0.0,CD:98:11:6E:DB:A3,9002210243,1,4
29-09-2021 15:14:58.968996390926232,-0.9189453,0.19628906,-0.34765625,-1.0625,3.15625,7.0,0.0,0.0,0.0,CD:98:11:6E:DB:A3,9002210243,1,4
29-09-2021 15:14:58.976996398952430,-0.71191406,-0.59277344,0.46191406,-5.625,18.125,7.125,0.0,0.0,0.0,E8:43:CA:7C:8C:39,9002210243,1,4
29-09-2021 15:14:58.993996415681753,-0.92871094,0.21777344,-0.33984375,-3.625,2.375,6.5625,0.0,0.0,0.0,CD:98:11:6E:DB:A3,9002210243,1,4
