,OnAccelerometerValueChangedEvent_x,OnAccelerometerValueChangedEvent_y,OnAccelerometerValueChangedEvent_z,OnGyroscopeValueChangedEvent_x,OnGyroscopeValueChangedEvent_y,OnGyroscopeValueChangedEvent_z,onCompassValueChangedEvent_x,onCompassValueChangedEvent_y,onCompassValueChangedEvent_z,mac,patient,session,task
20-10-2021 12:56:46.1496635867043665,-0.0107421875,0.91308594,-0.055664062,7.5625,0.0,0.65625,0.0,0.0,0.0,C9:CE:E1:82:70:C3,9000608670,1,4
20-10-2021 12:56:46.1536635871491061,-0.92089844,-0.07128906,-0.041992188,34.96875,-2.15625,-10.40625,0.0,0.0,0.0,E8:43:CA:7C:8C:39,9000608670,1,4
20-10-2021 12:56:46.1666635884544029,-0.9267578,-0.0703125,-0.051757812,28.1875,-3.4375,-9.71875,0.0,0.0,0.0,E8:43:CA:7C:8C:39,9000608670,1,4
20-10-2021 12:56:46.1676635885124706,-0.9980469,-0.11328125,-0.037109375,1.3125,-11.71875,15.71875,0.0,0.0,0.0,CD:98:11:6E:DB:A3,9000608670,1,4
20-10-2021 12:56:46.1696635887096269,-0.9736328,-0.2607422,-0.1796875,-4.84375,12.5625,-13.875,0.0,0.0,0.0,F9:C2:5B:8A:BB:96,9000608670,1,4
20-10-2021 12:56:46.1716635889185904,-0.0146484375,0.9013672,-0.0625,5.71875,-0.4375,0.21875,0.0,0.0,0.0,C9:CE:E1:82:70:C3,9000608670,1,4
20-10-2021 12:56:46.1716635889728404,-0.9902344,-0.12207031,-0.028320312,0.78125,-9.59375,19.40625,0.0,0.0,0.0,CD:98:11:6E:DB:A3,9000608670,1,4
20-10-2021 12:56:46.1816635899668925,-0.9609375,-0.25878906,-0.20019531,-0.375,9.4375,-17.84375,0.0,0.0,0.0,F9:C2:5B:8A:BB:96,9000608670,1,4
20-10-2021 12:56:46.1836635901499550,-0.005859375,0.9042969,-0.072265625,4.125,-1.96875,-0.25,0.0,0.0,0.0,C9:CE:E1:82:70:C3,9000608670,1,4
20-10-2021 12:56:46.1846635902172936,-0.9980469,-0.11328125,-0.03515625,0.84375,-7.78125,22.9375,0.0,0.0,0.0,CD:98:11:6E:DB:A3,9000608670,1,4
20-10-2021 12:56:46.1876635905122571,-0.9316406,-0.0625,-0.060546875,20.625,-3.625,-9.90625,0.0,0.0,0.0,E8:43:CA:7C:8C:39,9000608670,1,4
20-10-2021 12:56:46.1946635912427050,-0.0029296875,0.8984375,-0.049804688,3.28125,-3.375,-0.875,0.0,0.0,0.0,C9:CE:E1:82:70:C3,9000608670,1,4
20-10-2021 12:56:46.1996635917233665,-0.9394531,-0.072265625,-0.044921875,13.53125,-3.25,-10.5625,0.0,0.0,0.0,E8:43:CA:7C:8C:39,9000608670,1,4
20-10-2021 12:56:46.2026635920876581,-0.95214844,-0.27734375,-0.19335938,-0.75,7.4375,-17.84375,0.0,0.0,0.0,F9:C2:5B:8A:BB:96,9000608670,1,4
20-10-2021 12:56:46.2086635926185436,-1.0292969,-0.1171875,-0.024414062,-0.3125,-6.65625,26.28125,0.0,0.0,0.0,CD:98:11:6E:DB:A3,9000608670,1,4
20-10-2021 12:56:46.2106635928082519,-0.9482422,-0.072265625,-0.08496094,7.5625,-1.96875,-11.90625,0.0,0.0,0.0,E8:43:CA:7C:8C:39,9000608670,1,4
20-10-2021 12:56:46.2156635933693404,-0.9472656,-0.2890625,-0.17578125,1.4375,4.9375,-19.125,0.0,0.0,0.0,F9:C2:5B:8A:BB:96,9000608670,1,4
20-10-2021 12:56:46.2176635934854550,-1.0507812,-0.10058594,-0.033203125,-2.875,-5.6875,29.46875,0.0,0.0,0.0,CD:98:11:6E:DB:A3,9000608670,1,4
20-10-2021 12:56:46.2256635943615748,-0.9375,-0.25976562,-0.15917969,-1.25,3.84375,-19.96875,0.0,0.0,0.0,F9:C2:5B:8A:BB:96,9000608670,1,4
20-10-2021 12:56:46.2316635949443873,0.0087890625,0.88671875,-0.060546875,2.3125,-4.71875,-1.53125,0.0,0.0,0.0,C9:CE:E1:82:70:C3,9000608670,1,4
